110,2021-07-24 10:22:45.495378-04:00,45,1
112,2021-07-24 10:22:45.495410-04:00,40,1
127,2021-07-24 10:22:45.495443-04:00,,0
132,2021-07-24 10:22:45.495476-04:00,,0
141,2021-07-24 10:22:45.495509-04:00,25,1
142,2021-07-24 10:22:45.495541-04:00,5,1
147,2021-07-24 10:22:45.495574-04:00,5,1
113,2021-07-24 10:22:45.495607-04:00,,0
114,2021-07-24 10:22:45.495688-04:00,,0
118,2021-07-24 10:22:45.495722-04:00,,0
120,2021-07-24 10:22:45.495756-04:00,,0
136,2021-07-24 10:22:45.495789-04:00,,0
109,2021-07-24 10:37:04.144515-04:00,,0
122,2021-07-24 10:37:04.144556-04:00,55,1
129,2021-07-24 10:37:04.144593-04:00,70,1
134,2021-07-24 10:37:04.144627-04:00,,1
138,2021-07-24 10:37:04.144661-04:00,10,1
148,2021-07-24 10:37:04.144695-04:00,45,1
116,2021-07-24 10:37:04.144728-04:00,15,1
117,2021-07-24 10:37:04.144764-04:00,60,0
121,2021-07-24 10:37:04.144798-04:00,35,1
124,2021-07-24 10:37:04.144832-04:00,5,1
126,2021-07-24 10:37:04.144864-04:00,10,1
128,2021-07-24 10:37:04.144897-04:00,50,1
130,2021-07-24 10:37:04.144931-04:00,20,1
131,2021-07-24 10:37:04.144964-04:00,75,1
135,2021-07-24 10:37:04.144997-04:00,5,1
139,2021-07-24 10:37:04.145029-04:00,20,1
143,2021-07-24 10:37:04.145069-04:00,60,1
144,2021-07-24 10:37:04.145104-04:00,60,0
111,2021-07-24 10:37:04.145138-04:00,25,1
115,2021-07-24 10:37:04.145171-04:00,60,0
133,2021-07-24 10:37:04.145204-04:00,50,1
140,2021-07-24 10:37:04.145237-04:00,60,0
145,2021-07-24 10:37:04.145270-04:00,60,0
119,2021-07-24 10:37:04.145304-04:00,50,1
123,2021-07-24 10:37:04.145354-04:00,60,1
137,2021-07-24 10:37:04.145390-04:00,60,0
125,2021-07-24 10:37:04.145423-04:00,20,0
146,2021-07-24 10:37:04.145468-04:00,20,0
110,2021-07-24 10:37:04.145526-04:00,45,1
112,2021-07-24 10:37:04.145565-04:00,30,1
127,2021-07-24 10:37:04.145602-04:00,60,0
132,2021-07-24 10:37:04.145636-04:00,,0
141,2021-07-24 10:37:04.145668-04:00,25,1
142,2021-07-24 10:37:04.145701-04:00,5,1
147,2021-07-24 10:37:04.145735-04:00,5,1
113,2021-07-24 10:37:04.145768-04:00,,0
114,2021-07-24 10:37:04.145801-04:00,,0
118,2021-07-24 10:37:04.145833-04:00,,0
120,2021-07-24 10:37:04.145866-04:00,,0
136,2021-07-24 10:37:04.145900-04:00,,0
109,2021-07-24 10:41:04.095918-04:00,,0
122,2021-07-24 10:41:04.095961-04:00,55,1
129,2021-07-24 10:41:04.095996-04:00,70,1
134,2021-07-24 10:41:04.096030-04:00,,1
138,2021-07-24 10:41:04.096063-04:00,10,1
148,2021-07-24 10:41:04.096096-04:00,,1
116,2021-07-24 10:41:04.096135-04:00,15,1
117,2021-07-24 10:41:04.096169-04:00,,0
121,2021-07-24 10:41:04.096203-04:00,35,1
124,2021-07-24 10:41:04.096235-04:00,5,1
126,2021-07-24 10:41:04.096268-04:00,10,1
128,2021-07-24 10:41:04.096301-04:00,55,1
130,2021-07-24 10:41:04.096333-04:00,20,1
131,2021-07-24 10:41:04.096366-04:00,80,1
135,2021-07-24 10:41:04.096399-04:00,10,1
139,2021-07-24 10:41:04.096431-04:00,45,1
143,2021-07-24 10:41:04.096465-04:00,60,1
144,2021-07-24 10:41:04.096498-04:00,60,0
111,2021-07-24 10:41:04.096532-04:00,25,1
115,2021-07-24 10:41:04.096565-04:00,60,0
133,2021-07-24 10:41:04.096598-04:00,70,1
140,2021-07-24 10:41:04.096630-04:00,35,0
145,2021-07-24 10:41:04.096662-04:00,35,0
119,2021-07-24 10:41:04.096695-04:00,40,1
123,2021-07-24 10:41:04.096728-04:00,35,1
137,2021-07-24 10:41:04.096761-04:00,35,0
125,2021-07-24 10:41:04.096794-04:00,35,0
146,2021-07-24 10:41:04.096826-04:00,35,0
110,2021-07-24 10:41:04.096860-04:00,45,1
112,2021-07-24 10:41:04.096893-04:00,30,1
127,2021-07-24 10:41:04.096926-04:00,45,0
132,2021-07-24 10:41:04.096958-04:00,55,0
141,2021-07-24 10:41:04.096991-04:00,25,1
142,2021-07-24 10:41:04.097023-04:00,5,1
147,2021-07-24 10:41:04.097056-04:00,5,1
113,2021-07-24 10:41:04.097089-04:00,30,0
114,2021-07-24 10:41:04.097122-04:00,30,0
118,2021-07-24 10:41:04.097161-04:00,45,0
120,2021-07-24 10:41:04.097194-04:00,45,0
136,2021-07-24 10:41:04.097227-04:00,45,0
109,2021-07-24 11:01:05.497691-04:00,45,0
122,2021-07-24 11:01:05.497745-04:00,55,1
129,2021-07-24 11:01:05.497781-04:00,70,1
134,2021-07-24 11:01:05.497815-04:00,30,1
138,2021-07-24 11:01:05.497847-04:00,15,1
148,2021-07-24 11:01:05.497880-04:00,30,1
116,2021-07-24 11:01:05.497913-04:00,15,1
117,2021-07-24 11:01:05.497946-04:00,30,0
121,2021-07-24 11:01:05.497978-04:00,25,1
124,2021-07-24 11:01:05.498011-04:00,5,1
126,2021-07-24 11:01:05.498043-04:00,10,1
128,2021-07-24 11:01:05.498076-04:00,55,1
130,2021-07-24 11:01:05.498108-04:00,20,1
131,2021-07-24 11:01:05.498141-04:00,80,1
135,2021-07-24 11:01:05.498173-04:00,15,1
139,2021-07-24 11:01:05.498205-04:00,45,1
143,2021-07-24 11:01:05.498238-04:00,10,1
144,2021-07-24 11:01:05.498271-04:00,30,0
111,2021-07-24 11:01:05.498315-04:00,30,1
115,2021-07-24 11:01:05.498346-04:00,30,0
133,2021-07-24 11:01:05.498377-04:00,70,1
140,2021-07-24 11:01:05.498408-04:00,30,0
145,2021-07-24 11:01:05.498457-04:00,35,0
119,2021-07-24 11:01:05.498490-04:00,35,1
123,2021-07-24 11:01:05.498522-04:00,30,1
137,2021-07-24 11:01:05.498555-04:00,30,0
125,2021-07-24 11:01:05.498587-04:00,30,0
146,2021-07-24 11:01:05.498619-04:00,30,0
110,2021-07-24 11:01:05.498652-04:00,60,1
112,2021-07-24 11:01:05.498689-04:00,40,1
127,2021-07-24 11:01:05.498723-04:00,30,0
132,2021-07-24 11:01:05.498755-04:00,30,0
141,2021-07-24 11:01:05.498788-04:00,25,1
142,2021-07-24 11:01:05.498820-04:00,5,1
147,2021-07-24 11:01:05.498852-04:00,5,1
113,2021-07-24 11:01:05.498885-04:00,,0
114,2021-07-24 11:01:05.498917-04:00,,0
118,2021-07-24 11:01:05.498949-04:00,,0
120,2021-07-24 11:01:05.498981-04:00,,0
136,2021-07-24 11:01:05.499013-04:00,,0
109,2021-07-24 11:21:05.315153-04:00,,0
122,2021-07-24 11:21:05.315923-04:00,55,1
129,2021-07-24 11:21:05.316022-04:00,50,1
134,2021-07-24 11:21:05.316071-04:00,,1
138,2021-07-24 11:21:05.316112-04:00,20,1
148,2021-07-24 11:21:05.316150-04:00,,1
116,2021-07-24 11:21:05.316187-04:00,30,1
117,2021-07-24 11:21:05.316222-04:00,,0
121,2021-07-24 11:21:05.316256-04:00,40,1
124,2021-07-24 11:21:05.316291-04:00,5,1
126,2021-07-24 11:21:05.316329-04:00,10,1
128,2021-07-24 11:21:05.316363-04:00,55,1
130,2021-07-24 11:21:05.316397-04:00,25,1
131,2021-07-24 11:21:05.316433-04:00,75,1
135,2021-07-24 11:21:05.316468-04:00,35,1
139,2021-07-24 11:21:05.316502-04:00,45,1
143,2021-07-24 11:21:05.316537-04:00,20,1
144,2021-07-24 11:21:05.316571-04:00,45,0
111,2021-07-24 11:21:05.316604-04:00,30,1
115,2021-07-24 11:21:05.316650-04:00,35,0
133,2021-07-24 11:21:05.316684-04:00,70,1
140,2021-07-24 11:21:05.316729-04:00,35,0
145,2021-07-24 11:21:05.316763-04:00,35,0
119,2021-07-24 11:21:05.316797-04:00,35,1
123,2021-07-24 11:21:05.316830-04:00,35,1
137,2021-07-24 11:21:05.316863-04:00,30,0
125,2021-07-24 11:21:05.316896-04:00,35,0
146,2021-07-24 11:21:05.316929-04:00,35,0
110,2021-07-24 11:21:05.316963-04:00,60,1
112,2021-07-24 11:21:05.316996-04:00,40,1
127,2021-07-24 11:21:05.317029-04:00,35,0
132,2021-07-24 11:21:05.317062-04:00,50,1
141,2021-07-24 11:21:05.317095-04:00,25,1
142,2021-07-24 11:21:05.317128-04:00,5,1
147,2021-07-24 11:21:05.317161-04:00,5,1
113,2021-07-24 11:21:05.317194-04:00,35,0
114,2021-07-24 11:21:05.317227-04:00,25,0
118,2021-07-24 11:21:05.317260-04:00,30,0
120,2021-07-24 11:21:05.317293-04:00,25,0
136,2021-07-24 11:21:05.317325-04:00,30,0
109,2021-07-24 11:41:03.598721-04:00,35,0
122,2021-07-24 11:41:03.598763-04:00,70,1
129,2021-07-24 11:41:03.598797-04:00,25,0
134,2021-07-24 11:41:03.598830-04:00,30,1
138,2021-07-24 11:41:03.598863-04:00,20,1
148,2021-07-24 11:41:03.598897-04:00,15,1
116,2021-07-24 11:41:03.598930-04:00,30,1
117,2021-07-24 11:41:03.598963-04:00,20,0
121,2021-07-24 11:41:03.598996-04:00,35,1
124,2021-07-24 11:41:03.599028-04:00,20,1
126,2021-07-24 11:41:03.599060-04:00,10,1
128,2021-07-24 11:41:03.599093-04:00,50,1
130,2021-07-24 11:41:03.599126-04:00,25,1
131,2021-07-24 11:41:03.599158-04:00,80,1
135,2021-07-24 11:41:03.599190-04:00,35,1
139,2021-07-24 11:41:03.599222-04:00,15,1
143,2021-07-24 11:41:03.599257-04:00,20,1
144,2021-07-24 11:41:03.599291-04:00,45,0
111,2021-07-24 11:41:03.599324-04:00,35,1
115,2021-07-24 11:41:03.599357-04:00,40,1
133,2021-07-24 11:41:03.599389-04:00,70,1
140,2021-07-24 11:41:03.599424-04:00,40,1
145,2021-07-24 11:41:03.599457-04:00,40,0
119,2021-07-24 11:41:03.599490-04:00,30,1
123,2021-07-24 11:41:03.599522-04:00,50,1
137,2021-07-24 11:41:03.599554-04:00,45,0
125,2021-07-24 11:41:03.599586-04:00,50,0
146,2021-07-24 11:41:03.599652-04:00,50,0
110,2021-07-24 11:41:03.599691-04:00,40,1
112,2021-07-24 11:41:03.599723-04:00,35,1
127,2021-07-24 11:41:03.599761-04:00,,0
132,2021-07-24 11:41:03.599795-04:00,60,1
141,2021-07-24 11:41:03.599831-04:00,15,1
142,2021-07-24 11:41:03.599869-04:00,45,1
147,2021-07-24 11:41:03.599905-04:00,5,1
113,2021-07-24 11:41:03.599939-04:00,35,0
114,2021-07-24 11:41:03.599975-04:00,35,0
118,2021-07-24 11:41:03.600010-04:00,,0
120,2021-07-24 11:41:03.600044-04:00,,0
136,2021-07-24 11:41:03.600081-04:00,,0
109,2021-07-24 12:01:03.890146-04:00,,0
122,2021-07-24 12:01:03.890188-04:00,60,1
129,2021-07-24 12:01:03.890222-04:00,65,1
134,2021-07-24 12:01:03.890254-04:00,,1
138,2021-07-24 12:01:03.890287-04:00,25,1
148,2021-07-24 12:01:03.890319-04:00,,1
116,2021-07-24 12:01:03.890351-04:00,30,1
117,2021-07-24 12:01:03.890384-04:00,,0
121,2021-07-24 12:01:03.890416-04:00,45,1
124,2021-07-24 12:01:03.890448-04:00,,0
126,2021-07-24 12:01:03.890480-04:00,20,1
128,2021-07-24 12:01:03.890512-04:00,50,1
130,2021-07-24 12:01:03.890544-04:00,25,1
131,2021-07-24 12:01:03.890576-04:00,80,1
135,2021-07-24 12:01:03.890608-04:00,35,1
139,2021-07-24 12:01:03.890640-04:00,35,1
143,2021-07-24 12:01:03.890672-04:00,30,1
144,2021-07-24 12:01:03.890708-04:00,35,0
111,2021-07-24 12:01:03.890740-04:00,35,1
115,2021-07-24 12:01:03.890772-04:00,45,1
133,2021-07-24 12:01:03.890810-04:00,75,1
140,2021-07-24 12:01:03.890842-04:00,45,1
145,2021-07-24 12:01:03.890873-04:00,45,0
119,2021-07-24 12:01:03.890906-04:00,45,1
123,2021-07-24 12:01:03.890937-04:00,40,1
137,2021-07-24 12:01:03.890969-04:00,40,0
125,2021-07-24 12:01:03.891001-04:00,55,0
146,2021-07-24 12:01:03.891033-04:00,,0
110,2021-07-24 12:01:03.891066-04:00,40,1
112,2021-07-24 12:01:03.891097-04:00,35,1
127,2021-07-24 12:01:03.891129-04:00,40,0
132,2021-07-24 12:01:03.891161-04:00,60,1
141,2021-07-24 12:01:03.891193-04:00,15,1
142,2021-07-24 12:01:03.891227-04:00,45,1
147,2021-07-24 12:01:03.891259-04:00,5,1
113,2021-07-24 12:01:03.891291-04:00,40,0
114,2021-07-24 12:01:03.891323-04:00,50,0
118,2021-07-24 12:01:03.891355-04:00,50,0
120,2021-07-24 12:01:03.891387-04:00,50,0
136,2021-07-24 12:01:03.891419-04:00,50,0
109,2021-07-24 12:21:04.233109-04:00,50,0
122,2021-07-24 12:21:04.233147-04:00,60,1
129,2021-07-24 12:21:04.233180-04:00,30,1
134,2021-07-24 12:21:04.233214-04:00,50,1
138,2021-07-24 12:21:04.233247-04:00,15,1
148,2021-07-24 12:21:04.233280-04:00,40,1
116,2021-07-24 12:21:04.233314-04:00,35,1
117,2021-07-24 12:21:04.233348-04:00,30,0
121,2021-07-24 12:21:04.233380-04:00,45,1
124,2021-07-24 12:21:04.233413-04:00,20,1
126,2021-07-24 12:21:04.233446-04:00,25,1
128,2021-07-24 12:21:04.233479-04:00,50,1
130,2021-07-24 12:21:04.233512-04:00,25,1
131,2021-07-24 12:21:04.233545-04:00,70,1
135,2021-07-24 12:21:04.233577-04:00,20,1
139,2021-07-24 12:21:04.233610-04:00,35,1
143,2021-07-24 12:21:04.233653-04:00,35,1
144,2021-07-24 12:21:04.233687-04:00,,0
111,2021-07-24 12:21:04.233721-04:00,30,1
115,2021-07-24 12:21:04.233754-04:00,,1
133,2021-07-24 12:21:04.233787-04:00,75,1
140,2021-07-24 12:21:04.233829-04:00,,1
145,2021-07-24 12:21:04.233863-04:00,,0
119,2021-07-24 12:21:04.233897-04:00,45,1
123,2021-07-24 12:21:04.233929-04:00,,1
137,2021-07-24 12:21:04.233962-04:00,,0
125,2021-07-24 12:21:04.233995-04:00,,0
146,2021-07-24 12:21:04.234027-04:00,,0
110,2021-07-24 12:21:04.234060-04:00,40,1
112,2021-07-24 12:21:04.234092-04:00,45,1
127,2021-07-24 12:21:04.234125-04:00,,0
132,2021-07-24 12:21:04.234158-04:00,60,1
141,2021-07-24 12:21:04.234190-04:00,25,1
142,2021-07-24 12:21:04.234223-04:00,45,1
147,2021-07-24 12:21:04.234255-04:00,,0
113,2021-07-24 12:21:04.234288-04:00,,0
114,2021-07-24 12:21:04.234321-04:00,,0
118,2021-07-24 12:21:04.234353-04:00,,0
120,2021-07-24 12:21:04.234387-04:00,,0
136,2021-07-24 12:21:04.234419-04:00,,0
109,2021-07-24 12:41:03.761455-04:00,,0
122,2021-07-24 12:41:03.761491-04:00,45,1
129,2021-07-24 12:41:03.761525-04:00,45,1
134,2021-07-24 12:41:03.761559-04:00,,1
138,2021-07-24 12:41:03.761595-04:00,15,1
148,2021-07-24 12:41:03.761628-04:00,,1
116,2021-07-24 12:41:03.761666-04:00,30,1
117,2021-07-24 12:41:03.761700-04:00,,0
121,2021-07-24 12:41:03.761733-04:00,30,1
124,2021-07-24 12:41:03.761766-04:00,20,1
126,2021-07-24 12:41:03.761798-04:00,25,1
128,2021-07-24 12:41:03.761831-04:00,50,1
130,2021-07-24 12:41:03.761863-04:00,25,1
131,2021-07-24 12:41:03.761896-04:00,75,1
135,2021-07-24 12:41:03.761929-04:00,20,1
139,2021-07-24 12:41:03.761961-04:00,35,1
143,2021-07-24 12:41:03.761994-04:00,20,1
144,2021-07-24 12:41:03.762027-04:00,,0
111,2021-07-24 12:41:03.762060-04:00,30,1
115,2021-07-24 12:41:03.762093-04:00,,1
133,2021-07-24 12:41:03.762125-04:00,75,1
140,2021-07-24 12:41:03.762158-04:00,,1
145,2021-07-24 12:41:03.762190-04:00,,0
119,2021-07-24 12:41:03.762223-04:00,45,1
123,2021-07-24 12:41:03.762258-04:00,,1
137,2021-07-24 12:41:03.762296-04:00,,0
125,2021-07-24 12:41:03.762329-04:00,,0
146,2021-07-24 12:41:03.762362-04:00,,0
110,2021-07-24 12:41:03.762396-04:00,40,1
112,2021-07-24 12:41:03.762428-04:00,45,1
127,2021-07-24 12:41:03.762461-04:00,,0
132,2021-07-24 12:41:03.762494-04:00,60,1
141,2021-07-24 12:41:03.762527-04:00,35,1
142,2021-07-24 12:41:03.762559-04:00,45,1
147,2021-07-24 12:41:03.762592-04:00,,0
113,2021-07-24 12:41:03.762625-04:00,,0
114,2021-07-24 12:41:03.762664-04:00,,0
118,2021-07-24 12:41:03.762698-04:00,,0
120,2021-07-24 12:41:03.762731-04:00,,0
136,2021-07-24 12:41:03.762763-04:00,,0
109,2021-07-24 13:01:04.381349-04:00,,0
122,2021-07-24 13:01:04.381397-04:00,45,1
129,2021-07-24 13:01:04.381438-04:00,45,1
134,2021-07-24 13:01:04.381478-04:00,,1
138,2021-07-24 13:01:04.381518-04:00,25,1
148,2021-07-24 13:01:04.381560-04:00,,1
116,2021-07-24 13:01:04.381600-04:00,30,1
117,2021-07-24 13:01:04.381639-04:00,,0
121,2021-07-24 13:01:04.381679-04:00,30,1
124,2021-07-24 13:01:04.381718-04:00,25,1
126,2021-07-24 13:01:04.381757-04:00,25,1
128,2021-07-24 13:01:04.381800-04:00,50,1
130,2021-07-24 13:01:04.381841-04:00,30,1
131,2021-07-24 13:01:04.381880-04:00,75,1
135,2021-07-24 13:01:04.381920-04:00,20,1
139,2021-07-24 13:01:04.381959-04:00,40,1
143,2021-07-24 13:01:04.381999-04:00,40,1
144,2021-07-24 13:01:04.382039-04:00,,0
111,2021-07-24 13:01:04.382085-04:00,30,1
115,2021-07-24 13:01:04.382125-04:00,,1
133,2021-07-24 13:01:04.382165-04:00,60,1
140,2021-07-24 13:01:04.382206-04:00,,1
145,2021-07-24 13:01:04.382245-04:00,,0
119,2021-07-24 13:01:04.382285-04:00,45,1
123,2021-07-24 13:01:04.382324-04:00,,1
137,2021-07-24 13:01:04.382363-04:00,,0
125,2021-07-24 13:01:04.382403-04:00,,0
146,2021-07-24 13:01:04.382442-04:00,,0
110,2021-07-24 13:01:04.382482-04:00,40,1
112,2021-07-24 13:01:04.382521-04:00,40,1
127,2021-07-24 13:01:04.382560-04:00,,0
132,2021-07-24 13:01:04.382604-04:00,70,1
141,2021-07-24 13:01:04.382644-04:00,35,1
142,2021-07-24 13:01:04.382903-04:00,45,1
147,2021-07-24 13:01:04.383011-04:00,,0
113,2021-07-24 13:01:04.383057-04:00,,0
114,2021-07-24 13:01:04.383096-04:00,,0
118,2021-07-24 13:01:04.383139-04:00,,0
120,2021-07-24 13:01:04.383175-04:00,,0
136,2021-07-24 13:01:04.383210-04:00,,0
109,2021-07-24 13:21:04.681639-04:00,,0
122,2021-07-24 13:21:04.681674-04:00,55,1
129,2021-07-24 13:21:04.681714-04:00,40,1
134,2021-07-24 13:21:04.681751-04:00,,1
138,2021-07-24 13:21:04.681783-04:00,25,1
148,2021-07-24 13:21:04.681815-04:00,,1
116,2021-07-24 13:21:04.681848-04:00,30,1
117,2021-07-24 13:21:04.681879-04:00,,0
121,2021-07-24 13:21:04.681912-04:00,50,1
124,2021-07-24 13:21:04.681944-04:00,25,1
126,2021-07-24 13:21:04.681975-04:00,25,1
128,2021-07-24 13:21:04.682007-04:00,50,1
130,2021-07-24 13:21:04.682039-04:00,30,1
131,2021-07-24 13:21:04.682071-04:00,80,1
135,2021-07-24 13:21:04.682103-04:00,20,1
139,2021-07-24 13:21:04.682135-04:00,40,1
143,2021-07-24 13:21:04.682167-04:00,40,1
144,2021-07-24 13:21:04.682201-04:00,,0
111,2021-07-24 13:21:04.682233-04:00,30,1
115,2021-07-24 13:21:04.682265-04:00,,1
133,2021-07-24 13:21:04.682296-04:00,60,1
140,2021-07-24 13:21:04.682332-04:00,,1
145,2021-07-24 13:21:04.682364-04:00,,0
119,2021-07-24 13:21:04.682396-04:00,45,1
123,2021-07-24 13:21:04.682427-04:00,,1
137,2021-07-24 13:21:04.682460-04:00,,0
125,2021-07-24 13:21:04.682491-04:00,,0
146,2021-07-24 13:21:04.682522-04:00,,0
110,2021-07-24 13:21:04.682554-04:00,60,1
112,2021-07-24 13:21:04.682585-04:00,40,1
127,2021-07-24 13:21:04.682617-04:00,,0
132,2021-07-24 13:21:04.682648-04:00,70,1
141,2021-07-24 13:21:04.682679-04:00,35,1
142,2021-07-24 13:21:04.682716-04:00,45,1
147,2021-07-24 13:21:04.682748-04:00,,0
113,2021-07-24 13:21:04.682779-04:00,,0
114,2021-07-24 13:21:04.682811-04:00,,0
118,2021-07-24 13:21:04.682841-04:00,,0
120,2021-07-24 13:21:04.682873-04:00,,0
136,2021-07-24 13:21:04.682904-04:00,,0
109,2021-07-24 13:41:04.292812-04:00,,0
122,2021-07-24 13:41:04.292849-04:00,70,1
129,2021-07-24 13:41:04.292882-04:00,40,1
134,2021-07-24 13:41:04.292915-04:00,,1
138,2021-07-24 13:41:04.292948-04:00,25,1
148,2021-07-24 13:41:04.292981-04:00,,1
116,2021-07-24 13:41:04.293014-04:00,40,1
117,2021-07-24 13:41:04.293047-04:00,,0
121,2021-07-24 13:41:04.293080-04:00,,0
124,2021-07-24 13:41:04.293113-04:00,25,1
126,2021-07-24 13:41:04.293145-04:00,25,1
128,2021-07-24 13:41:04.293180-04:00,50,1
130,2021-07-24 13:41:04.293213-04:00,40,1
131,2021-07-24 13:41:04.293246-04:00,85,1
135,2021-07-24 13:41:04.293278-04:00,40,1
139,2021-07-24 13:41:04.293311-04:00,40,1
143,2021-07-24 13:41:04.293344-04:00,35,1
144,2021-07-24 13:41:04.293377-04:00,,0
111,2021-07-24 13:41:04.293409-04:00,30,1
115,2021-07-24 13:41:04.293442-04:00,,1
133,2021-07-24 13:41:04.293474-04:00,85,1
140,2021-07-24 13:41:04.293506-04:00,,1
145,2021-07-24 13:41:04.293539-04:00,,0
119,2021-07-24 13:41:04.293571-04:00,70,1
123,2021-07-24 13:41:04.293604-04:00,,1
137,2021-07-24 13:41:04.293637-04:00,,0
125,2021-07-24 13:41:04.293677-04:00,,0
146,2021-07-24 13:41:04.293710-04:00,,0
110,2021-07-24 13:41:04.293744-04:00,60,1
112,2021-07-24 13:41:04.293776-04:00,40,1
127,2021-07-24 13:41:04.293808-04:00,,0
132,2021-07-24 13:41:04.293841-04:00,60,1
141,2021-07-24 13:41:04.293873-04:00,35,1
142,2021-07-24 13:41:04.293906-04:00,45,1
147,2021-07-24 13:41:04.293939-04:00,,0
113,2021-07-24 13:41:04.293971-04:00,,0
114,2021-07-24 13:41:04.294003-04:00,,0
118,2021-07-24 13:41:04.294036-04:00,,0
120,2021-07-24 13:41:04.294068-04:00,,0
136,2021-07-24 13:41:04.294100-04:00,,0
109,2021-07-24 14:01:03.876503-04:00,,0
122,2021-07-24 14:01:03.876546-04:00,55,1
129,2021-07-24 14:01:03.876580-04:00,40,1
134,2021-07-24 14:01:03.876612-04:00,,1
138,2021-07-24 14:01:03.876645-04:00,20,1
148,2021-07-24 14:01:03.876678-04:00,,1
116,2021-07-24 14:01:03.876711-04:00,35,1
117,2021-07-24 14:01:03.876743-04:00,,0
121,2021-07-24 14:01:03.876776-04:00,,0
124,2021-07-24 14:01:03.876815-04:00,25,1
126,2021-07-24 14:01:03.876848-04:00,25,1
128,2021-07-24 14:01:03.876880-04:00,50,1
130,2021-07-24 14:01:03.876912-04:00,40,1
131,2021-07-24 14:01:03.876945-04:00,85,1
135,2021-07-24 14:01:03.876977-04:00,40,1
139,2021-07-24 14:01:03.877009-04:00,40,1
143,2021-07-24 14:01:03.877042-04:00,35,1
144,2021-07-24 14:01:03.877074-04:00,,0
111,2021-07-24 14:01:03.877106-04:00,30,1
115,2021-07-24 14:01:03.877139-04:00,,1
133,2021-07-24 14:01:03.877170-04:00,85,1
140,2021-07-24 14:01:03.877202-04:00,,1
145,2021-07-24 14:01:03.877234-04:00,,0
119,2021-07-24 14:01:03.877267-04:00,50,1
123,2021-07-24 14:01:03.877298-04:00,,1
